loan_id,date_loan,amount,duration,payments,status,frequency,date_account,account_district_name,account_district_region,account_district_no. of inhabitants,account_district_no. of municipalities with inhabitants < 499,account_district_no. of municipalities with inhabitants 500-1999,account_district_no. of municipalities with inhabitants 2000-9999,account_district_no. of municipalities with inhabitants >10000,account_district_no. of cities,account_district_ratio of urban inhabitants,account_district_average salary,account_district_unemploymant rate '95,account_district_unemploymant rate '96,account_district_no. of enterpreneurs per 1000 inhabitants,account_district_no. of commited crimes '95,account_district_no. of commited crimes '96,num_holders,num_cards,type_card,birth_number,gender,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,balance_mean,balance_max,balance_min,balance_std,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,household_mean,household_sum,household_count,pension_mean,pension_sum,pension_count,payment_statement_mean,payment_statement_sum,payment_statement_count,insurances_mean,insurances_sum,insurances_count,sanctions_mean,sanctions_sum,sanctions_count
6933,950909,188688,48,3931,1,1,950402,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,0,0.0,650723,0,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,42203.17272727272,71255.7,400.0,20050.27841673887,0.0,10950.116666666669,12,35378.0,70.0,-10782.16,10.0,-14.6,-24500.0,-6803.0,-6803.0,1.0,0.0,0.0,0.0,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5494,960613,360000,48,7500,1,0,941113,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,0,0.0,730307,0,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,51149.655147058795,126072.0,600.0,26193.21138092937,0.0,18340.45789473684,57,73228.0,94.6,-12413.172151898734,79.0,-0.3,-59500.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-1400.0,14.0,0.0,0.0,0.0,-1.2666666666666666,-7.6,6.0
5725,960723,444864,48,9268,1,1,950815,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,2,0,0.0,640329,1,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,32404.773437500015,62903.5,800.0,11798.830196336487,0.0,8397.544444444442,27,25862.0,50.4,-4999.718918918919,37.0,-14.6,-16300.0,-3869.0,-23214.0,6.0,0.0,0.0,0.0,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6283,960811,85632,48,1784,1,1,950405,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,0,0.0,490407,0,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,65066.735294117636,156504.1,800.0,26945.910380677455,0.0,18351.102631578946,38,49917.0,135.9,-12710.702127659571,47.0,-14.6,-60800.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6995,960926,96168,12,8014,1,2,950119,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,0,0.0,720812,0,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,50492.68859060406,138010.1,600.0,21691.134254741817,0.0,7330.07976190476,84,46253.0,24.8,-9417.184615384615,65.0,-30.0,-53500.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-480.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
6585,961029,372120,60,6202,1,1,950105,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,2,0,0.0,450126,1,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,64044.04593023259,128495.4,500.0,25895.912355690594,0.0,18717.614084507044,71,48768.0,27.1,-12696.732673267328,101.0,-14.6,-63300.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-292.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,961112,276300,60,4605,1,1,950714,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,0,0.0,760706,1,71,6,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,25997.56304347827,40755.0,500.0,6720.217505796415,0.0,3480.195555555556,45,8888.0,23.2,-2745.331914893617,47.0,-14.6,-5760.0,-3950.0,-43450.0,11.0,0.0,0.0,0.0,-14.599999999999996,-160.59999999999997,11.0,0.0,0.0,0.0,0.0,0.0,0.0
7104,931213,259740,60,4329,1,1,930711,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,1,0,0.0,790316,1,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,45198.152941176486,79633.5,800.0,19487.239666321322,0.0,14443.35,10,38960.0,75.3,-11030.57142857143,7.0,-1300.0,-21500.0,-12414.0,-12414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5170,940120,253200,60,4220,1,2,930510,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,1,0,0.0,500313,0,67,2,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,47302.54634146341,104417.9,800.0,26552.739504598176,0.0,13560.890476190476,21,46304.0,69.5,-10181.4,20.0,-30.0,-42600.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-150.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,940919,41904,12,3492,1,1,930124,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,1,0,0.0,740708,1,25,4,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,36080.3867132867,129123.0,900.0,20303.81712013583,0.0,7938.838095238093,63,48546.0,0.8,-5761.775,80.0,-14.6,-51700.0,-4654.0,-69810.0,15.0,0.0,0.0,0.0,-14.599999999999996,-218.99999999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,950311,76680,24,3195,1,1,930912,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,2,0,0.0,490107,1,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,62933.47482517482,104676.1,1000.0,21005.680291887613,0.0,13581.835849056604,53,57554.0,91.9,-7696.064444444442,90.0,-14.6,-38700.0,-7170.0,-93210.0,13.0,0.0,0.0,0.0,-14.599999999999996,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,950415,68400,12,5700,-1,1,941030,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,1,0,0.0,760609,0,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,31793.735714285718,51242.2,800.0,12297.155098677664,0.0,6971.799999999999,9,31037.0,66.2,-7760.0,5.0,-2200.0,-15800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,951104,99336,24,4139,1,1,941209,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,1,0,0.0,800709,0,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,27019.571153846155,46568.0,300.0,7892.721828749214,0.0,5352.908333333334,24,16866.0,58.5,-3487.3428571428567,28.0,-14.6,-11900.0,-4723.0,-28338.0,6.0,0.0,0.0,0.0,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,960706,141948,36,3943,1,1,960314,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,1,0,0.0,500926,0,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,32592.68,63263.1,800.0,17970.97897715462,0.0,9777.114285714284,7,28840.0,49.6,-7066.666666666667,3.0,-200.0,-16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6876,931221,86616,12,7218,1,1,930818,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,610928,1,48,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,25714.046666666673,48353.1,800.0,11715.975172745157,0.0,4879.433333333333,12,17859.0,29.8,-7100.0,3.0,-2200.0,-11100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,940207,149040,48,3105,1,1,930421,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,681220,0,48,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,36845.5888888889,62441.6,200.0,12658.246764300022,0.0,9496.580000000002,20,27946.0,31.1,-5026.411764705882,34.0,-14.6,-15900.0,-4397.0,-21985.0,5.0,0.0,0.0,0.0,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6678,940520,80340,12,6695,1,1,930705,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,2,0,0.0,760206,0,16,0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,61531.59038461538,122523.5,1100.0,26678.25871423454,0.0,20306.622727272726,22,61260.0,147.8,-11913.433333333332,30.0,-14.6,-39200.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7249,940612,69360,48,1445,1,1,930319,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,410728,1,34,2,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,33857.10641025642,52365.0,1100.0,9598.2528518684,0.0,6597.1322580645165,31,17782.0,34.2,-3528.638297872341,47.0,-14.6,-13700.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,940716,50460,60,841,1,1,931020,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,471017,0,48,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,37570.62790697674,51971.4,800.0,10371.123781863107,0.0,8327.073684210529,19,22927.5,32.6,-4861.808333333333,24.0,-14.6,-15000.0,-7289.0,-36445.0,5.0,0.0,0.0,0.0,-14.6,-58.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6996,950413,126600,24,5275,1,1,930520,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,390227,1,40,2,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,47118.993181818165,94043.3,400.0,17179.811463037822,0.0,17293.556521739134,46,47472.0,62.3,-8683.520930232557,86.0,-14.6,-32400.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,951028,260028,36,7223,1,1,931208,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,761125,1,48,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,50676.81987577644,124900.7,200.0,20993.62804538802,0.0,22177.261702127656,47,65008.0,150.1,-8530.528070175436,114.0,-14.6,-51700.0,-4782.0,-86076.0,18.0,0.0,0.0,0.0,-14.599999999999996,-248.19999999999993,17.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,951128,137904,24,5746,-1,1,950722,49,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,1,0,0.0,680506,1,48,1,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,26886.191666666666,43259.7,600.0,11982.101754887146,0.0,6195.533333333334,9,11878.0,29.4,-6866.666666666667,3.0,-3500.0,-9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7097,931223,75624,24,3151,-1,1,930610,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,581207,1,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,50009.90869565217,89754.8,400.0,20688.41804888367,0.0,11677.0,15,49887.0,50.5,-16650.0,8.0,-3200.0,-31100.0,-13500.0,-13500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6202,940418,65184,12,5432,1,1,930125,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,570929,1,1,1,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824.0,2813,47426.549999999996,102410.3,900.0,18172.7682504688,0.0,17495.916666666668,30,48891.0,21.6,-8786.192307692309,52.0,-14.6,-39900.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,940724,208128,48,4336,-1,1,930511,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,510806,1,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,36369.975000000006,96064.0,-1069.7,22812.186440376034,1.0,11823.668965517241,29,47493.0,30.9,-7468.908571428572,35.0,-14.6,-36500.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5754,940928,23052,12,1921,1,1,930119,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,2,0,0.0,401101,0,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,23771.96608187136,54321.8,700.0,8912.019358254423,0.0,6742.349999999999,48,20812.0,34.7,-2399.19512195122,123.0,-14.6,-24000.0,-3114.0,-46710.0,15.0,0.0,0.0,0.0,-14.599999999999996,-218.99999999999994,15.0,-3189.0,-47835.0,15.0,0.0,0.0,0.0
5044,941221,100980,60,1683,1,1,931201,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,650731,1,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,35614.74428571431,53376.7,600.0,9576.327716908685,0.0,7692.800000000001,27,20922.0,75.7,-3734.1348837209307,43.0,-14.6,-22900.0,-4739.0,-42651.0,9.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0
6985,951122,113796,36,3161,1,0,941201,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,2,0,0.0,711009,1,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,36840.57361111112,58022.1,500.0,11410.835423144203,0.0,9973.764000000001,25,28446.0,104.9,-4580.63829787234,47.0,-100.0,-21074.0,-4967.0,-39736.0,8.0,0.0,0.0,0.0,-100.0,-700.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6659,960220,56100,60,935,1,1,950111,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,580707,1,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,20158.001470588235,45346.1,1000.0,8426.832211799323,0.0,4958.14642857143,28,13986.0,43.6,-3085.5200000000004,40.0,-14.6,-10700.0,-6216.0,-55944.0,9.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0
6019,960725,11400,12,950,1,1,950803,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,800430,0,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,27533.66363636363,39514.1,300.0,6234.415407995343,0.0,3711.3310344827587,29,10734.0,24.1,-1662.670833333333,48.0,-14.6,-6700.0,-1820.0,-14560.0,8.0,0.0,0.0,0.0,-14.599999999999998,-102.19999999999999,7.0,-2196.0,-17568.0,8.0,0.0,0.0,0.0
6011,961128,179328,48,3736,1,1,960122,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,0,0.0,731121,1,4,6,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,44093.971153846156,81614.7,200.0,14278.225737036762,0.0,11922.276190476192,21,34960.0,35.6,-6912.677419354839,31.0,-14.6,-23040.0,-4930.0,-29580.0,6.0,0.0,0.0,0.0,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,940121,21072,24,878,1,1,930908,25,1,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,1,0,0.0,640809,0,41,5,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,21575.68666666666,33467.0,1100.0,9070.837344626278,0.0,3012.853846153846,13,9738.0,48.5,-4150.0,2.0,-2600.0,-5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,940526,63312,48,1319,1,1,930419,25,1,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,1,0,0.0,560507,0,61,7,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,22551.779268292692,31462.9,500.0,5522.432869014776,0.0,2763.92,35,10500.0,26.5,-1450.7191489361699,47.0,-14.6,-4600.0,-2306.0,-18448.0,8.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5151,950524,189060,60,3151,1,0,941102,25,1,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,1,0,0.0,581230,0,26,1,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,72242.8966666667,101793.6,200.0,24683.063214158134,0.0,21569.60714285714,14,60016.0,100.5,-14564.3125,16.0,-100.0,-40300.0,-5940.0,-17820.0,3.0,0.0,0.0,0.0,-100.0,-200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5938,960825,402000,60,6700,1,1,951015,25,1,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,1,0,0.0,800806,1,26,1,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,21568.935185185182,35650.8,200.0,7900.83174172206,0.0,3118.03448275862,29,9500.0,34.9,-2927.64,25.0,-14.6,-9100.0,-554.0,-2770.0,5.0,0.0,0.0,0.0,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7226,940223,197748,36,5493,1,1,930913,59,2,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,2,0,0.0,700505,0,52,1,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,44735.43125000001,74413.6,300.0,19635.357674451083,0.0,12363.145454545454,11,36216.0,68.3,-18540.0,5.0,-5700.0,-25100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6216,940930,141240,24,5885,1,1,930907,59,2,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,1,0,0.0,620911,1,59,2,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,57219.5745098039,107784.1,1000.0,19476.293991224593,0.0,18498.09259259259,27,52968.0,105.9,-6047.690666666666,75.0,-14.6,-43500.0,-3028.0,-24224.0,8.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,-3684.0,-33156.0,9.0,0.0,0.0,0.0
5900,960101,135360,48,2820,1,1,950103,59,2,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,1,1,1.0,750924,1,59,2,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,64881.314285714325,146479.5,200.0,30587.60364320605,0.0,18854.3875,32,48633.0,65.4,-12188.25333333333,45.0,-14.6,-46400.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6087,940227,300660,60,5011,1,1,930429,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,1,0,0.0,500107,1,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,45854.8909090909,135175.2,800.0,30520.960807281426,0.0,14927.625000000002,24,44519.0,39.4,-7722.476190476191,42.0,-14.6,-48900.0,-5791.0,-28955.0,5.0,0.0,0.0,0.0,-14.6,-73.0,5.0,-958.0,-4790.0,5.0,0.0,0.0,0.0
5319,940623,239460,60,3991,1,1,930922,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,1,0,0.0,420913,0,14,4,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,40061.580434782605,74408.8,300.0,16062.53213841481,0.0,13387.93888888889,18,35918.0,30.4,-7312.228571428573,28.0,-14.6,-23200.0,-4206.0,-16824.0,4.0,0.0,0.0,0.0,-14.6,-58.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,950321,15420,12,1285,1,1,930523,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,1,0,0.0,650604,0,16,0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,24577.200000000008,41137.4,1000.0,7049.350987979909,0.0,4776.766037735849,53,13881.0,22.1,-2258.1755102040825,98.0,-14.6,-11840.0,-1455.0,-24735.0,17.0,0.0,0.0,0.0,-14.599999999999996,-248.19999999999993,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,960608,186384,48,3883,1,2,940902,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,1,0,0.0,590129,1,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,61578.30157894734,129557.3,700.0,27339.88746857485,0.0,13975.69512195122,82,49424.0,67.1,-10416.694444444445,108.0,-30.0,-60600.0,-4541.0,-86279.0,19.0,0.0,0.0,0.0,-30.0,-600.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,961106,88440,12,7370,1,0,960511,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,2,0,0.0,450703,0,62,3,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,62778.09032258064,103239.0,200.0,21638.258869671172,0.0,16852.55,16,47976.0,116.9,-12715.533333333333,15.0,-100.0,-35100.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7262,940301,182628,36,5073,1,1,931010,50,4,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,1,0,0.0,590523,1,49,4,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,33229.10769230768,52246.0,500.0,14579.421766566598,0.0,7666.089999999999,10,23204.0,67.1,-10333.333333333334,3.0,-8600.0,-12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6598,950118,68112,12,5676,1,1,930804,50,4,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,1,0,0.0,771130,0,19,3,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384.0,3620,47220.13401360552,111588.8,300.0,19532.468493474167,0.0,20195.840540540543,37,57164.0,113.6,-6434.816363636363,110.0,-14.6,-42100.0,-8157.0,-106041.0,13.0,0.0,0.0,0.0,-14.599999999999996,-189.79999999999995,13.0,-137.0,-1918.0,14.0,0.0,0.0,0.0
5519,940308,91632,12,7636,1,1,930308,32,1,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,2,0,0.0,621228,0,67,2,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,40976.94285714285,64577.8,700.0,10641.422753595747,0.0,8784.244444444446,27,26378.0,54.1,-4746.8093023255815,43.0,-14.6,-18300.0,-3532.0,-28256.0,8.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,960208,63252,12,5271,1,1,940407,32,1,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,1,0,0.0,490624,0,31,1,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,49291.82256097558,86343.2,13097.7,18482.298946482733,0.0,16674.810416666667,48,47436.0,106.4,-6471.394827586204,116.0,-14.6,-31800.0,-643.0,-11574.0,18.0,0.0,0.0,0.0,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,940311,51696,24,2154,1,1,930208,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,1,2.0,680128,0,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,58226.50490196083,124339.4,600.0,26115.030058226144,0.0,16546.952272727274,44,46889.0,119.6,-11894.199999999997,58.0,-14.6,-59600.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999996,-160.59999999999997,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,940929,230220,36,6395,-1,1,931008,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,421109,0,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,27658.48780487805,130801.0,-2719.7,29524.489997327946,1.0,7839.626315789475,38,47953.0,4.9,-6626.820454545454,44.0,-6.8,-59800.0,-555.0,-4995.0,9.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,-20.03333333333333,-60.099999999999994,3.0
6297,941025,17508,12,1459,1,1,930801,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,460401,1,50,1,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,39290.61805555553,54432.3,900.0,9324.209981583172,0.0,6398.4870967741945,31,17580.0,36.7,-3666.4878048780497,41.0,-14.6,-13300.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6253,941104,59760,24,2490,1,1,931227,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,2,0,0.0,581126,1,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,40204.46481481483,69643.1,300.0,12827.193914171467,0.0,11115.263636363637,22,34557.0,19.5,-6356.33125,32.0,-14.6,-21440.0,-7847.0,-39235.0,5.0,0.0,0.0,0.0,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
